Filename,FILTER,DATE-OBS,DETECTOR,XTENSION,BITPIX,NAXIS,NAXIS1,NAXIS2,PCOUNT,GCOUNT,EXTNAME,MJD-BEG,MJD-AVG,MJD-END,TDB-BEG,TDB-MID,TDB-END,XPOSURE,TELAPSE,,REFFRAME,EPH_TYPE,EPH_TIME,JWST_X,JWST_Y,JWST_Z,OBSGEO-X,OBSGEO-Y,OBSGEO-Z,JWST_DX,JWST_DY,JWST_DZ,OBSGEODX,OBSGEODY,OBSGEODZ,PA_APER,VA_SCALE,BUNIT,PHOTMJSR,PHOTUJA2,PIXAR_SR,PIXAR_A2,RADESYS,RA_V1,DEC_V1,PA_V3,WCSAXES,CRPIX1,CRPIX2,CRVAL1,CRVAL2,CTYPE1,CTYPE2,CUNIT1,CUNIT2,CD1_1,CD1_2,CD2_1,CD2_2,S_REGION,V2_REF,V3_REF,VPARITY,V3I_YANG,RA_REF,DEC_REF,ROLL_REF,VELOSYS,A_ORDER,B_ORDER,AP_ORDER,BP_ORDER,A_0_2,A_0_3,A_1_1,A_1_2,A_2_0,A_2_1,A_3_0,B_0_2,B_0_3,B_1_1,B_1_2,B_2_0,B_2_1,B_3_0,AP_0_2,AP_0_3,AP_1_1,AP_1_2,AP_2_0,AP_2_1,AP_3_0,BP_0_2,BP_0_3,BP_1_1,BP_1_2,BP_2_0,BP_2_1,BP_3_0,EXTVER,A_0_4,A_1_3,A_2_2,A_3_1,A_4_0,B_0_4,B_1_3,B_2_2,B_3_1,B_4_0,AP_0_4,AP_1_3,AP_2_2,AP_3_1,AP_4_0,BP_0_4,BP_1_3,BP_2_2,BP_3_1,BP_4_0
jw04446002001_02105_00004_nrcb3_cal.fits,F200W,2023-04-23,NRCB3,IMAGE,-32,2,2048,2048,0,1,SCI,6.0057001329209e+04,6.0057003938841e+04,6.0057006548472e+04,6.0057004628358e+04,6.0057007237807e+04,6.0057009847257e+04,4.2947100000000e+02,4.4020800000000e+02,N/A,EME2000,Definitive,6.0057003938841e+04,-1.2920084069177e+08,-7.4957243221053e+07,-3.2197706484306e+07,-7.3559870889276e+08,-1.1325244140861e+09,-2.3071832514985e+08,1.5720402260758e+01,-2.3501724895290e+01,-1.0319127913464e+01,2.8040518660701e+02,-2.7226478361072e+02,-2.4824625759426e+02,1.3789957712475e+02,9.9993023759259e-01,MJy/sr,1.9579999446869e+00,4.6021673695451e+01,2.2500000000000e-14,9.5310000000000e-04,ICRS,1.7191246210863e+02,4.2342435208381e+01,1.3841377070814e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7181349626192e+02,4.2447552058399e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,6.3565948378199e-06,5.7578597389977e-06,5.7370239911183e-06,-6.3712249939925e-06,POLYGON ICRS  171.796599365 42.448173161 171.812728615 42.435147308 171.830246026 42.446875137 171.814392327 42.459963075,-5.4559807000000e+01,-4.5773114900000e+02,-1,-4.4742133000000e-01,1.7181345343023e+02,4.2447553032963e+01,1.3834699845475e+02,2.0912720000000e+04,4,4,4,4,5.6047662586341e-07,-1.1353731688007e-11,-5.3098857183401e-06,4.1372957563042e-10,-1.9325717048272e-06,1.9677493676700e-11,3.1509275017621e-10,-2.5842647812607e-06,3.1777203623451e-10,-2.4923285603218e-06,-2.3255309462464e-11,2.8275036746314e-06,3.4221258806842e-10,-1.8267469147063e-11,-5.6016910825583e-07,7.8637602218841e-12,5.3097363079764e-06,-3.7407464870164e-10,1.9327795724966e-06,2.9393431832878e-11,-3.2025478626729e-10,2.5837969236787e-06,-3.0496480430537e-10,2.4925762044245e-06,5.8089738896024e-11,-2.8271348722794e-06,-3.7300568933949e-10,-1.1117744604547e-13,1,-9.1381895361344e-14,-7.1895042463459e-16,-1.0116568849438e-13,6.6938812637306e-15,-6.4414185272061e-14,2.0326594742084e-14,-3.8203164287692e-14,7.0088869971608e-15,-1.1272423554316e-14,-3.3716399802186e-14,9.1578253174331e-14,-6.9485606491605e-15,9.7410658970696e-14,-1.2971356753493e-14,6.0997792587535e-14,-2.3749300564575e-14,3.4776622718961e-14,-8.5659834780069e-15,6.9365998604345e-15,3.6274864449847e-14
jw01176251001_02107_00004_nrca2_cal.fits,F200W,2023-03-30,NRCA2,IMAGE,-32,2,2048,2048,0,1,SCI,6.0033304041534e+04,6.0033307148238e+04,6.0033310254942e+04,6.0033308746296e+04,6.0033311852854e+04,6.0033314959412e+04,5.2610200000000e+02,5.2610200000000e+02,N/A,EME2000,Definitive,6.0033307148238e+04,-1.5003729007907e+08,-2.1858623442295e+07,-9.0635981856173e+06,-1.1741908099981e+09,-2.7100251438453e+08,2.5925385225829e+08,4.2702858532161e+00,-2.7642048932636e+01,-1.1947892176289e+01,7.1754005617279e+01,-5.3445502259095e+02,-1.9675466213494e+02,1.5741978594304e+02,9.9995294112627e-01,MJy/sr,2.0999999046326e+00,4.9359301890548e+01,2.2300000000000e-14,9.4730000000000e-04,ICRS,1.7185713011834e+02,4.2347449237225e+01,1.5769941319971e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7174968809157e+02,4.2452968653243e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,7.8771931761737e-06,3.2880946789601e-06,3.2871487796317e-06,-7.9066329627054e-06,POLYGON ICRS  171.734122826 42.457664828 171.743365790 42.441516595 171.765134764 42.448198497 171.756112735 42.464458858,1.1974006100000e+02,-4.5978426000000e+02,-1,-2.0724878000000e-01,1.7174973729960e+02,4.2452943052233e+01,1.5762703472304e+02,1.4089260000000e+04,3,3,3,3,-1.1141521509469e-06,-1.4541866125123e-12,-5.2971075401887e-06,3.7484099768050e-10,-8.2367648139313e-09,-2.2891433287706e-11,2.9528848045503e-10,-2.5592289690534e-06,3.3377485166264e-10,1.1311050863593e-06,-6.2532812131922e-11,2.8035023972596e-06,3.3354211526670e-10,-1.2092895938183e-11,1.1130623039423e-06,1.3233784848781e-11,5.2871890996922e-06,-3.3484832529147e-10,8.2336539861800e-09,1.0561862776576e-11,-3.0956567810700e-10,2.5545939221377e-06,-3.2127191551746e-10,-1.1289752287575e-06,4.1283950902229e-11,-2.8010657450670e-06,-3.7536691327041e-10,1.5135505082462e-11,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jw04446002001_02105_00001_nrcb1_cal.fits,F200W,2023-04-22,NRCB1,IMAGE,-32,2,2048,2048,0,1,SCI,6.0056983061072e+04,6.0056985670704e+04,6.0056988280336e+04,6.0056986361495e+04,6.0056988970945e+04,6.0056991580395e+04,4.2947100000000e+02,4.4020800000000e+02,N/A,EME2000,Definitive,6.0056985670704e+04,-1.2922564700475e+08,-7.4920145090836e+07,-3.2181417742276e+07,-7.3604123669911e+08,-1.1320945113840e+09,-2.3032669933914e+08,1.5712533564301e+01,-2.3506500373325e+01,-1.0321118821934e+01,2.8038836363308e+02,-2.7246025806192e+02,-2.4824897859519e+02,1.3870602009814e+02,9.9993027348102e-01,MJy/sr,2.0559999942780e+00,4.8325109053892e+01,2.2300000000000e-14,9.4530000000000e-04,ICRS,1.7191420024091e+02,4.2343498764029e+01,1.3841488309801e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7183431400612e+02,4.2461135878747e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,6.4138831208802e-06,5.6444116824966e-06,5.6187003374391e-06,-6.4262682597976e-06,POLYGON ICRS  171.817529015 42.461943506 171.833323675 42.448822661 171.851027088 42.460288629 171.835462947 42.473507289,-1.2237890300000e+02,-4.5773081800000e+02,-1,3.4507233000000e-01,1.7183427290964e+02,4.2461136549996e+01,1.3836094776814e+02,2.0908960000000e+04,3,3,3,3,1.1935385478208e-06,-6.6417505279648e-12,-5.3121067972224e-06,3.7697439313549e-10,1.2880755451169e-07,2.6402952865322e-12,3.0744547228642e-10,-2.5516007415805e-06,2.8928968989044e-10,-1.1336575752339e-06,4.0291984320212e-11,2.8026064107618e-06,3.3514622771852e-10,-4.3275973631301e-13,-1.1922114699634e-06,-5.4513394413718e-12,5.3020739785776e-06,-3.3673488238765e-10,-1.2843491498070e-07,7.7009604094001e-12,-3.2151723282367e-10,2.5473932591285e-06,-2.7696522137083e-10,1.1319971491760e-06,-1.9052228491769e-11,-2.8002433035609e-06,-3.7718536461459e-10,-2.1815001405510e-12,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jw01176251001_02107_00004_nrcb4_cal.fits,F200W,2023-03-30,NRCB4,IMAGE,-32,2,2048,2048,0,1,SCI,6.0033304040793e+04,6.0033307147497e+04,6.0033310254201e+04,6.0033308745555e+04,6.0033311852113e+04,6.0033314958671e+04,5.2610200000000e+02,5.2610200000000e+02,N/A,EME2000,Definitive,6.0033307147497e+04,-1.5003729035241e+08,-2.1858621672917e+07,-9.0635974208274e+06,-1.1741908145905e+09,-2.7100248017964e+08,2.5925386485058e+08,4.2702854669437e+00,-2.7642048990576e+01,-1.1947892195269e+01,7.1753994588198e+01,-5.3445502422854e+02,-1.9675465652288e+02,1.5732323308552e+02,9.9995299318767e-01,MJy/sr,1.7970000505447e+00,4.2237462866784e+01,2.3100000000000e-14,9.8140000000000e-04,ICRS,1.7185713011835e+02,4.2347449237231e+01,1.5769941320448e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7180096901771e+02,4.2488246398471e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,8.0206224089216e-06,3.3641264317976e-06,3.3100586364704e-06,-8.0513235260010e-06,POLYGON ICRS  171.785031885 42.493115709 171.794564284 42.476620587 171.816673902 42.483399925 171.807506608 42.499905029,-5.4386704000000e+01,-5.2563030700000e+02,-1,-3.3826590000000e-01,1.7180095055363e+02,4.2488256118869e+01,1.5766149898552e+02,1.4089070000000e+04,4,4,4,4,5.5796191273924e-07,-8.8528836467785e-12,-6.8031203595514e-06,3.9995361000274e-10,-1.9273327610796e-06,3.5756033434053e-11,3.1938721593438e-10,-4.7517727418187e-06,3.5213279222496e-10,-2.6023227852621e-06,1.5227545560415e-11,2.0264166397837e-06,3.1188940322053e-10,-1.7057582067892e-11,-5.5789113550379e-07,4.1008609546902e-12,6.8028665916667e-06,-3.2284471522814e-10,1.9277647745571e-06,2.8942361548481e-11,-3.2281645842009e-10,4.7515592066180e-06,-3.0667938195415e-10,2.6026704669048e-06,4.0205218523219e-11,-2.0259609032357e-06,-3.4767041060685e-10,2.6603168451209e-12,1,-1.0724399304242e-13,-3.5194478298552e-15,-9.9443145458112e-14,-1.4575698841580e-14,-1.2609423693185e-13,-3.0660960940374e-14,3.5974539087990e-14,1.1055459039408e-14,1.7147531171746e-15,3.3346058788313e-14,1.0768704815539e-13,-7.0240837259887e-15,9.5518109722467e-14,5.3238974096262e-15,1.2236965389016e-13,2.2898124443954e-14,-3.9778202604882e-14,-1.6456006412443e-14,-5.6830690498338e-15,-3.1743104758449e-14
jw01176251001_02107_00004_nrca3_cal.fits,F200W,2023-03-30,NRCA3,IMAGE,-32,2,2048,2048,0,1,SCI,6.0033304041534e+04,6.0033307148238e+04,6.0033310254942e+04,6.0033308746296e+04,6.0033311852854e+04,6.0033314959412e+04,5.2610200000000e+02,5.2610200000000e+02,N/A,EME2000,Definitive,6.0033307148238e+04,-1.5003729007907e+08,-2.1858623442295e+07,-9.0635981856173e+06,-1.1741908099981e+09,-2.7100251438453e+08,2.5925385225829e+08,4.2702858532161e+00,-2.7642048932636e+01,-1.1947892176289e+01,7.1754005617279e+01,-5.3445502259095e+02,-1.9675466213494e+02,1.5791843900027e+02,9.9995295230705e-01,MJy/sr,1.8960000276566e+00,4.4564400952181e+01,2.2647007599476e-14,9.6352079501796e-04,ICRS,1.7185713011834e+02,4.2347449237225e+01,1.5769941319971e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7176352961576e+02,4.2477640398411e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,8.0357156993443e-06,3.2848224459254e-06,3.3022570008528e-06,-8.0960962144869e-06,POLYGON ICRS  171.747749107 42.482531614 171.757009431 42.466030882 171.779205686 42.472707812 171.770213224 42.489394470,5.1946174000000e+01,-5.2792752700000e+02,-1,2.8210395000000e-01,1.7176357942067e+02,4.2477614007875e+01,1.5763633505027e+02,1.4089260000000e+04,3,3,3,3,-3.8557703799849e-07,-1.1704803321067e-11,-6.8257648428053e-06,4.2319297649016e-10,2.1068960011518e-06,-5.9804028272865e-11,3.1713610893759e-10,-4.7345061719512e-06,3.3946963720818e-10,2.6209980255145e-06,-8.5125424447580e-11,2.0695203596860e-06,3.6697817951112e-10,-7.9284777424934e-12,3.8640197485162e-07,1.7829023747585e-11,6.8101248852924e-06,-3.4687645375985e-10,-2.1024517304614e-06,-3.0157609080071e-12,-3.2145351745526e-10,4.7252456483241e-06,-2.9490724475799e-10,-2.6136303650494e-06,2.8304837183198e-11,-2.0689177312313e-06,-4.0151641623882e-10,2.2011623072711e-11,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jw04446003001_02105_00004_nrcb1_cal.fits,F200W,2023-05-09,NRCB1,IMAGE,-32,2,2048,2048,0,1,SCI,6.0073615132797e+04,6.0073617742429e+04,6.0073620352060e+04,6.0073617192072e+04,6.0073619801499e+04,6.0073622410926e+04,4.2947100000000e+02,4.4020800000000e+02,N/A,EME2000,Definitive,6.0073617742429e+04,-1.0188108898602e+08,-1.0517852508680e+08,-4.5522144770803e+07,-3.2643247764595e+08,-1.3959185858561e+09,-5.6924052667557e+08,2.2062992084245e+01,-1.8349911093787e+01,-8.1241953775824e+00,2.7481313703675e+02,-8.9016587993223e+01,-2.0869118371500e+02,1.2759334465817e+02,9.9992155642080e-01,MJy/sr,2.0559999942780e+00,4.8325109053892e+01,2.2300000000000e-14,9.4530000000000e-04,ICRS,1.7194548015051e+02,4.2358795549937e+01,1.2732190804514e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7183639642967e+02,4.2462871113460e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,5.2106346795102e-06,6.7771130419870e-06,6.7494969241744e-06,-5.2178319544756e-06,POLYGON ICRS  171.819715158 42.461276970 171.838641003 42.450648013 171.853018123 42.464416199 171.834291024 42.475173775,-1.2237890300000e+02,-4.5773081800000e+02,-1,3.4507233000000e-01,1.7183635592761e+02,4.2462865928643e+01,1.2724827232817e+02,2.3519910000000e+04,3,3,3,3,1.1935385467206e-06,-6.6417509391915e-12,-5.3121067996828e-06,3.7697439278640e-10,1.2880755383776e-07,2.6402954390743e-12,3.0744547277810e-10,-2.5516007426090e-06,2.8928969043078e-10,-1.1336575747129e-06,4.0291984588344e-11,2.8026064112039e-06,3.3514622803714e-10,-4.3275934996199e-13,-1.1922114688599e-06,-5.4513390283076e-12,5.3020739810267e-06,-3.3673488199885e-10,-1.2843491431133e-07,7.7009602665607e-12,-3.2151723334472e-10,2.5473932601482e-06,-2.7696522190341e-10,1.1319971486442e-06,-1.9052228758637e-11,-2.8002433040002e-06,-3.7718536496080e-10,-2.1815005335022e-12,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jw01176251001_02107_00004_nrca4_cal.fits,F200W,2023-03-30,NRCA4,IMAGE,-32,2,2048,2048,0,1,SCI,6.0033304041534e+04,6.0033307148238e+04,6.0033310254942e+04,6.0033308746296e+04,6.0033311852854e+04,6.0033314959412e+04,5.2610200000000e+02,5.2610200000000e+02,N/A,EME2000,Definitive,6.0033307148238e+04,-1.5003729007907e+08,-2.1858623442295e+07,-9.0635981856173e+06,-1.1741908099981e+09,-2.7100251438453e+08,2.5925385225829e+08,4.2702858532161e+00,-2.7642048932636e+01,-1.1947892176289e+01,7.1754005617279e+01,-5.3445502259095e+02,-1.9675466213494e+02,1.5774299662267e+02,9.9995296668844e-01,MJy/sr,1.8289999961853e+00,4.2989603366348e+01,2.2500000000000e-14,9.5550000000000e-04,ICRS,1.7185713011834e+02,4.2347449237225e+01,1.5769941319971e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7177313190293e+02,4.2460120909588e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,7.9321083570255e-06,3.2571068698537e-06,3.2541484310217e-06,-7.9573337052684e-06,POLYGON ICRS  171.757568357 42.464901419 171.766714909 42.448673525 171.788653797 42.455261050 171.779702127 42.471650143,5.2359040000000e+01,-4.5990117800000e+02,-1,1.0017832000000e-01,1.7177318113890e+02,4.2460094994210e+01,1.5764281830267e+02,1.4089260000000e+04,3,3,3,3,-3.9994085251133e-07,1.9632078105635e-11,-5.3041481257496e-06,3.8840162143472e-10,2.0841274642373e-06,1.6833533509184e-11,3.0389145248250e-10,-2.5701208366734e-06,3.5494724576807e-10,2.5934785131220e-06,3.7848857856376e-11,2.8044309783938e-06,3.5530966951779e-10,2.9948133043117e-11,3.9968745976586e-07,-1.5604123982665e-11,5.2942141664478e-06,-3.4960239141089e-10,-2.0803814969742e-06,-6.5768723782421e-11,-3.0928108141399e-10,2.5653549924936e-06,-3.4220648408601e-10,-2.5876686610076e-06,-7.3595951209061e-11,-2.8015185909258e-06,-3.8610773457825e-10,-1.0813256750877e-11,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jw04446002001_02105_00003_nrcb2_cal.fits,F200W,2023-04-22,NRCB2,IMAGE,-32,2,2048,2048,0,1,SCI,6.0056995239579e+04,6.0056997849211e+04,6.0057000458843e+04,6.0056998539153e+04,6.0057001148602e+04,6.0057003758052e+04,4.2947100000000e+02,4.4020800000000e+02,N/A,EME2000,Definitive,6.0056997849211e+04,-1.2920911115590e+08,-7.4944877495951e+07,-3.2192277162664e+07,-7.3574619972779e+08,-1.1323811317430e+09,-2.3058791184412e+08,1.5717779435031e+01,-2.3503316920918e+01,-1.0319792014822e+01,2.8039955790982e+02,-2.7232982965728e+02,-2.4824749280569e+02,1.3919719862435e+02,9.9993025098410e-01,MJy/sr,1.9689999818802e+00,4.6280223305588e+01,2.2900000000000e-14,9.7320000000000e-04,ICRS,1.7191102360963e+02,4.2343719882144e+01,1.3841272542882e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7181425703963e+02,4.2475456536037e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,6.5332468909659e-06,5.6786829728645e-06,5.6533559348209e-06,-6.5772370079746e-06,POLYGON ICRS  171.797215973 42.476395794 171.813140197 42.462981323 171.831151944 42.474501670 171.815516111 42.488049082,-1.2263557700000e+02,-5.2544387000000e+02,-1,8.4980533000000e-01,1.7181421729339e+02,4.2475458064182e+01,1.3834739329435e+02,2.0911590000000e+04,3,3,3,3,1.2080956411667e-06,-1.9578898836739e-11,-6.7735845312532e-06,4.3199568483789e-10,1.8015399740721e-07,3.9399518016148e-12,3.2982165901737e-10,-4.7430352665019e-06,3.6506172812663e-10,-1.0877636882657e-06,1.3963490738718e-11,2.0618495527312e-06,3.8371811369554e-10,1.2696811168487e-11,-1.2063176674483e-06,2.3574493662378e-15,6.7576963013874e-06,-3.5513885292411e-10,-1.7972354511190e-07,4.3633966065085e-12,-3.4278058906152e-10,4.7332714844314e-06,-3.2042997936141e-10,1.0859223937070e-06,1.3716637785317e-11,-2.0608963528875e-06,-4.2906935553072e-10,-1.4314184080443e-11,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jw01176251001_02107_00001_nrca1_cal.fits,F200W,2023-03-30,NRCA1,IMAGE,-32,2,2048,2048,0,1,SCI,6.0033281548964e+04,6.0033284655668e+04,6.0033287762373e+04,6.0033286254783e+04,6.0033289361341e+04,6.0033292467899e+04,5.2610200000000e+02,5.2610200000000e+02,N/A,EME2000,Definitive,6.0033284655668e+04,-1.5004557737591e+08,-2.1804903337420e+07,-9.0403785943883e+06,-1.1743299283974e+09,-2.6996382880426e+08,2.5963605140311e+08,4.2585561805214e+00,-2.7643806030415e+01,-1.1948467549107e+01,7.1419200881818e+01,-5.3450448112968e+02,-1.9658415531138e+02,1.5706977080721e+02,9.9995295530013e-01,MJy/sr,1.9639999866486e+00,4.6162701264970e+01,2.2432743080601e-14,9.5440487457400e-04,ICRS,1.7185924436737e+02,4.2348032268419e+01,1.5770077926868e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7174180628599e+02,4.2470859498250e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,7.9680257286632e-06,3.3900543362570e-06,3.3624478665121e-06,-8.0129029938104e-06,POLYGON ICRS  171.725934865 42.475606162 171.735501234 42.459252362 171.757495977 42.466074800 171.748219866 42.482564886,1.2057679300000e+02,-5.2750143100000e+02,-1,-5.5188201000000e-01,1.7174185645645e+02,4.2470833639485e+01,1.5762165281721e+02,1.4081150000000e+04,3,3,3,3,-1.1261224797779e-06,3.1263032962818e-11,-6.7805536145354e-06,4.0650101422068e-10,-1.9787620854201e-08,5.4391919298227e-11,2.9562330377777e-10,-4.7079407941597e-06,3.6457043187182e-10,1.1507563780320e-06,3.3739937944421e-11,2.0872334976733e-06,3.4032194995612e-10,6.9426975724398e-12,1.1238679600207e-06,-1.2833829314516e-11,6.7657991764091e-06,-3.3023267456987e-10,1.9299028024607e-08,-6.6386598425791e-11,-3.0911485766229e-10,4.6985686442728e-06,-3.2087943649620e-10,-1.1496594628329e-06,-6.2292192109419e-11,-2.0861032120474e-06,-3.8600997998717e-10,-4.7687350150211e-12,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
jw04446003001_02105_00003_nrcb4_cal.fits,F200W,2023-05-09,NRCB4,IMAGE,-32,2,2048,2048,0,1,SCI,6.0073609167623e+04,6.0073611777255e+04,6.0073614386887e+04,6.0073611227366e+04,6.0073613836793e+04,6.0073616446220e+04,4.2947100000000e+02,4.4020800000000e+02,N/A,EME2000,Definitive,6.0073611777255e+04,-1.0189245954765e+08,-1.0516906716369e+08,-4.5517957398500e+07,-3.2657412157539e+08,-1.3958726898769e+09,-5.6913296177038e+08,2.2061028159843e+01,-1.8352021986398e+01,-8.1251076019230e+00,2.7484313384030e+02,-8.9085195225857e+01,-2.0871978785356e+02,1.2688992118923e+02,9.9992153256200e-01,MJy/sr,1.7970000505447e+00,4.2237462866784e+01,2.3100000000000e-14,9.8140000000000e-04,ICRS,1.7194373343481e+02,4.2359851406171e+01,1.2732075147137e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7179878116876e+02,4.2460294369557e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,5.2380785847934e-06,6.9791514375093e-06,6.9169839851191e-06,-5.2371567987636e-06,POLYGON ICRS  171.781704282 42.458538886 171.801243441 42.447878268 171.815643788 42.461983071 171.796407563 42.472787760,-5.4340619000000e+01,-5.2565799500000e+02,-1,-3.3302260000000e-01,1.7179873978581e+02,4.2460290311642e+01,1.2722294378923e+02,2.3519350000000e+04,4,4,4,4,5.5796191906417e-07,-8.8528830965709e-12,-6.8031203710513e-06,3.9995361094180e-10,-1.9273327570047e-06,3.5756033165419e-11,3.1938721603020e-10,-4.7517727356166e-06,3.5213279319311e-10,-2.6023227839417e-06,1.5227547099936e-11,2.0264166536375e-06,3.1188940308952e-10,-1.7057581145459e-11,-5.5789114181567e-07,4.1008604542617e-12,6.8028666031654e-06,-3.2284471591764e-10,1.9277647704827e-06,2.8942361962224e-11,-3.2281645857683e-10,4.7515592004173e-06,-3.0667938288380e-10,2.6026704655805e-06,4.0205217065602e-11,-2.0259609170754e-06,-3.4767041058550e-10,2.6603159300531e-12,1,-1.0724399698397e-13,-3.5194483078934e-15,-9.9443148114192e-14,-1.4575698857000e-14,-1.2609423870509e-13,-3.0660963784177e-14,3.5974538656493e-14,1.1055454857838e-14,1.7147519075572e-15,3.3346054512378e-14,1.0768705207008e-13,-7.0240832875439e-15,9.5518112372661e-14,5.3238974138133e-15,1.2236965565398e-13,2.2898127266337e-14,-3.9778202206991e-14,-1.6456002241695e-14,-5.6830678724405e-15,-3.1743100497185e-14
jw04446002001_02105_00003_nrcb3_cal.fits,F200W,2023-04-22,NRCB3,IMAGE,-32,2,2048,2048,0,1,SCI,6.0056995239579e+04,6.0056997849211e+04,6.0057000458843e+04,6.0056998539153e+04,6.0057001148602e+04,6.0057003758052e+04,4.2947100000000e+02,4.4020800000000e+02,N/A,EME2000,Definitive,6.0056997849211e+04,-1.2920911115590e+08,-7.4944877495951e+07,-3.2192277162664e+07,-7.3574619972779e+08,-1.1323811317430e+09,-2.3058791184412e+08,1.5717779435031e+01,-2.3503316920918e+01,-1.0319792014822e+01,2.8039955790982e+02,-2.7232982965728e+02,-2.4824749280569e+02,1.3789852708609e+02,9.9993024101037e-01,MJy/sr,1.9579999446869e+00,4.6021673695451e+01,2.2500000000000e-14,9.5310000000000e-04,ICRS,1.7191102360963e+02,4.2343719882144e+01,1.3841272542882e+02,2,1.0245000000000e+03,1.0245000000000e+03,1.7181205313539e+02,4.2448835395732e+01,RA---TAN-SIP,DEC--TAN-SIP,deg,deg,6.3564897182849e-06,5.7579765206524e-06,5.7371405045934e-06,-6.3711194926532e-06,POLYGON ICRS  171.795155877 42.449456270 171.811285780 42.436430635 171.828803259 42.448158701 171.812948911 42.461246424,-5.4559807000000e+01,-4.5773114900000e+02,-1,-4.4742133000000e-01,1.7181201030280e+02,4.2448836369717e+01,1.3834594841609e+02,2.0911590000000e+04,4,4,4,4,5.6047662346666e-07,-1.1353731122180e-11,-5.3098857169228e-06,4.1372957574348e-10,-1.9325717065673e-06,1.9677493734023e-11,3.1509274956808e-10,-2.5842647795462e-06,3.1777203718822e-10,-2.4923285594433e-06,-2.3255309009846e-11,2.8275036763578e-06,3.4221258821733e-10,-1.8267469261500e-11,-5.6016910585729e-07,7.8637596691636e-12,5.3097363065590e-06,-3.7407464882254e-10,1.9327795742280e-06,2.9393431764680e-11,-3.2025478568558e-10,2.5837969219575e-06,-3.0496480524510e-10,2.4925762035417e-06,5.8089738459550e-11,-2.8271348739930e-06,-3.7300568949224e-10,-1.1117733548004e-13,1,-9.1381893865099e-14,-7.1895337408219e-16,-1.0116568723841e-13,6.6938821469767e-15,-6.4414184078121e-14,2.0326592534033e-14,-3.8203166093495e-14,7.0088878100876e-15,-1.1272423002516e-14,-3.3716401115417e-14,9.1578251669703e-14,-6.9485577169197e-15,9.7410657719282e-14,-1.2971357622762e-14,6.0997791408666e-14,-2.3749298368118e-14,3.4776624517493e-14,-8.5659842823687e-15,6.9365993111479e-15,3.6274865746107e-14
